loss,mse_f1,mse_f2,mse_f3,mse_u_bc,mse_v_bc,mse_p_bc,a,b,c,d,e,f
0.0914025604724884,0.0002779587230179459,3.940191163565032e-05,5.2632600272772834e-05,0.0001498483761679381,9.433030754735228e-06,1.6859994502738118e-05,0.10458298027515411,0.05564355477690697,0.11126307398080826,0.1504122018814087,0.11979202181100845,0.09514787048101425
0.09137611836194992,0.00027785354177467525,3.939813905162737e-05,5.261467595119029e-05,0.00014979628031142056,9.429337296751328e-06,1.6858120943652466e-05,0.10456536710262299,0.05562950670719147,0.11124446243047714,0.15038202702999115,0.11976902186870575,0.09512737393379211
0.09134984016418457,0.0002777540357783437,3.939445014111698e-05,5.25970826856792e-05,0.00014974590158089995,9.425871212442871e-06,1.68568039953243e-05,0.10454776138067245,0.055615462362766266,0.11122584342956543,0.1503518521785736,0.11974602192640305,0.09510687738656998
0.09132362902164459,0.00027765403501689434,3.9390175516018644e-05,5.257835437078029e-05,0.000149693907587789,9.422313269169535e-06,1.6855556168593466e-05,0.10453015565872192,0.05560142546892166,0.11120721697807312,0.15032167732715607,0.11972301453351974,0.09508638083934784
0.09129726141691208,0.0002775524335447699,3.9385296986438334e-05,5.256024087429978e-05,0.00014964000729378313,9.418619811185636e-06,1.685386450844817e-05,0.10451255738735199,0.055587392300367355,0.11118858307600021,0.15029148757457733,0.11969999969005585,0.0950658842921257
0.09127097576856613,0.00027745141414925456,3.938049849239178e-05,5.254212737781927e-05,0.00014958968677092344,9.415009117219597e-06,1.6852745829964988e-05,0.10449495911598206,0.05557336285710335,0.11116994917392731,0.1502612978219986,0.11967697739601135,0.09504538029432297
0.09124482423067093,0.0002773483283817768,3.937678411602974e-05,5.252476694295183e-05,0.0001495406759204343,9.411618520971388e-06,1.685128518147394e-05,0.10447736829519272,0.05555933713912964,0.1111513078212738,0.15023110806941986,0.11965395510196686,0.09502487629652023
0.0912184938788414,0.00027724981191568077,3.9372549508698285e-05,5.2507071814034134e-05,0.00014948697935324162,9.40803874982521e-06,1.68499300343683e-05,0.10445977747440338,0.055545318871736526,0.1111326590180397,0.15020091831684113,0.11963092535734177,0.0950043722987175
0.09119201451539993,0.00027714442694559693,3.9368133002426475e-05,5.24883798789233e-05,0.0001494351599831134,9.404369848198257e-06,1.6848493032739498e-05,0.10444219410419464,0.05553130432963371,0.111114002764225,0.1501707136631012,0.11960788816213608,0.09498386830091476
0.09116565436124802,0.0002770425926428288,3.9363269024761394e-05,5.247108492767438e-05,0.00014938274398446083,9.4006472863839e-06,1.684741255303379e-05,0.1044246181845665,0.0555172935128212,0.11109534651041031,0.15014050900936127,0.11958484351634979,0.09496336430311203
0.09113981574773788,0.0002769426500890404,3.9359525544568896e-05,5.245370994089171e-05,0.00014933499915059656,9.39710207603639e-06,1.6845680875121616e-05,0.10440704226493835,0.05550329014658928,0.11107668280601501,0.15011030435562134,0.11956179887056351,0.0949428603053093
0.09111322462558746,0.0002768389822449535,3.935515633202158e-05,5.2434843382798135e-05,0.00014928220480214804,9.393556865688879e-06,1.6844553101691417e-05,0.10438947379589081,0.05548929050564766,0.11105801165103912,0.1500800997018814,0.11953874677419662,0.09492235630750656
0.0910869613289833,0.0002767375553958118,3.935048880521208e-05,5.241700273472816e-05,0.00014923214621376246,9.389907972945366e-06,1.6843341654748656e-05,0.10437190532684326,0.05547529458999634,0.11103933304548264,0.15004988014698029,0.11951568722724915,0.09490185230970383
0.0910605788230896,0.0002766362449619919,3.934674896299839e-05,5.239771417109296e-05,0.0001491778966737911,9.386300007463433e-06,1.684195376583375e-05,0.10435434430837631,0.05546130612492561,0.11102065443992615,0.15001966059207916,0.11949262022972107,0.09488134831190109
0.09103458374738693,0.00027653342112898827,3.9341990486718714e-05,5.2381481509655714e-05,0.00014912850747350603,9.382471034768969e-06,1.684029120951891e-05,0.10433678328990936,0.05544732138514519,0.11100196838378906,0.14998944103717804,0.119469553232193,0.09486083686351776
0.09100828319787979,0.00027643461362458766,3.933720654458739e-05,5.236303331912495e-05,0.00014907639706507325,9.379099537909497e-06,1.6839016097947024e-05,0.10431922972202301,0.05543334037065506,0.11098327487707138,0.14995922148227692,0.11944647878408432,0.09484032541513443
0.09098191559314728,0.00027633077115751803,3.933369225705974e-05,5.234475611359812e-05,0.0001490249705966562,9.375531590194441e-06,1.6837448129081167e-05,0.10430167615413666,0.05541936680674553,0.1109645739197731,0.1499289870262146,0.11942339688539505,0.0948198139667511
0.09095556288957596,0.0002762311778496951,3.932861363864504e-05,5.23271992278751e-05,0.00014897198707330972,9.371890882903244e-06,1.683627488091588e-05,0.1042841300368309,0.0554053969681263,0.11094586551189423,0.14989875257015228,0.11940031498670578,0.09479930251836777
